idx,kappa,gamma,alpha,cert,cert_d,cert_gen,compliant,moved,moved_G3,e_G3,e_G4,e_G5,kn,kh,kmax
9382,14001953986.57627,168578100000.0,0.2511194,0,0,0,0,1,1,2.2734631399679017e-09,3.853722341240484e-09,1.9613768207471516e-05,16,8,5
9383,33412.7078888143,17011.22,1.711635e-05,1,1,1,1,1,1,3.9183912832300356e-13,3.1798961542585223e-11,0.00012201102284245665,1,1,3
9384,1492670498.7360792,637265500.0,0.25,0,0,0,0,1,1,5.2259815364053e-09,5.852299755915169e-10,0.00021016220223202264,9,5,5
9385,106.70881187234032,219.3807,2.11849e-10,1,1,1,1,0,1,4.6629367034256575e-15,1.4221956945448255e-13,1.2873263292023651e-06,0,0,1
9386,101597916724.1017,72118930000.0,0.2503054,0,0,0,0,1,1,1.8060898436954164e-08,3.197453198626642e-08,0.00012453206052613554,16,8,5
9387,19803890099.272682,9431202000.0,0.249955,0,0,0,0,1,1,4.778567223514806e-08,1.457643400138842e-08,0.00013607399531028583,13,9,5
9388,209045877.89755115,105370000.0,0.2499999,0,0,0,0,1,1,1.1868756349829806e-09,1.921182730622175e-07,2.362828869295305e-06,7,4,4
9389,220.37343413328935,711.6905,1.718848e-09,1,1,1,1,0,1,2.498001805406602e-16,6.586398093588741e-14,1.1083742818274178e-06,0,0,1
9390,9472111.469677474,81424320.0,0.2492543,0,0,0,0,1,1,4.548916798796654e-12,1.2766276924480735e-09,1.2002810823030785e-07,4,3,4
9391,156894256.27016526,85423800.0,0.249995,0,0,0,0,1,1,3.768895780742354e-09,3.0641043923826814e-08,1.7389563761840998e-06,6,4,4
9392,1304355967.8773904,1008703000.0,0.2499945,0,0,0,0,1,1,8.877362511761078e-09,3.961130901064536e-08,0.00014582607531898883,9,7,5
9393,592997.7047066893,1706699.0,0.004439681,1,1,1,1,1,1,2.1531665339580286e-12,2.0971807623837435e-10,6.828839327344127e-09,1,1,3
9394,58634.388844901885,46315.98,4.3806e-05,1,1,1,1,1,1,8.289869130998272e-13,3.734532055190717e-11,3.5396466152437394e-08,1,1,3
9395,1164720051.8964536,370748100.0,0.2500024,0,0,0,0,1,1,1.0975215232825283e-07,2.2014758416051484e-08,1.2938664119766981e-05,9,5,5
9396,533.4486254779947,311.3015,1.253223e-09,1,1,1,1,0,1,6.2727600891321345e-15,1.8418599978531347e-13,6.712506077977132e-06,0,0,1
9397,1937.2374319436976,821.9743,4.43527e-08,1,1,1,1,1,1,5.1094220118106315e-14,3.8856273464990234e-12,3.7160279055182565e-08,1,1,3
9398,1921764.2953498822,1377212.0,0.1163917,1,1,1,1,1,1,6.77865178632969e-11,3.238103058538685e-09,8.922491102644933e-09,2,1,3
9399,248873406629.735,1227374000000.0,0.2389283,0,0,0,0,1,1,4.1462872357733715e-08,4.0984740490301874e-08,0.00013313412029836158,19,10,5
9400,4390.146139793419,4010.28,1.48465e-07,1,1,1,1,1,1,2.1760371282653068e-14,7.071010443837622e-13,8.099453068843854e-05,1,1,3
9401,900.616644192703,386.582,5.764917e-09,1,1,1,1,0,1,1.0439321730271737e-14,9.61095477219433e-13,2.3556211231924458e-05,0,0,2
9402,1097566.1384919244,2170975.0,0.01206192,1,1,1,1,1,1,3.820605854070994e-11,1.6471514159697589e-09,6.464916995936362e-05,1,1,3
9403,151226102631.15903,67458200000.0,0.2503383,0,0,0,0,1,1,2.4301895630384175e-08,4.8294839250051546e-08,3.005121763126097e-05,16,8,5
9404,30135981370.432125,196956800000.0,0.2490566,0,0,0,0,1,1,5.502200750573394e-09,1.0504134284605726e-08,2.676954414748689e-06,16,8,5
9405,516154864.5791344,3515819000.0,0.2500211,0,0,0,0,1,1,9.041223325567671e-11,1.3867329190508926e-07,5.7171157722968324e-06,10,5,5
9406,2492886369.288366,12662770000.0,0.2498884,0,0,0,0,1,1,1.0242817594097176e-08,9.797570976743941e-09,2.7663040760961266e-05,12,6,5
9407,77119.45144324597,245299.8,9.922192e-05,1,1,1,1,1,1,4.6956882826521e-13,1.8794910072728044e-11,4.0433246004500933e-05,1,1,3
9408,294.1338727373659,3234.485,8.476145e-09,1,1,1,1,0,1,4.996003610813204e-16,9.170442183403793e-14,5.456830320937911e-09,0,0,1
9409,68091.93364618278,17193.77,2.49013e-05,1,1,1,1,1,1,1.8647060992361814e-13,3.9920515044861226e-11,2.706257399053558e-09,1,1,3
9410,3857123.3078316967,3059860.0,0.03490276,1,1,0,1,1,1,3.023072739051473e-11,1.993104966189473e-09,6.17230004253154e-08,1,1,3
9411,4068726.407379755,22466690.0,0.3361161,0,0,0,0,1,1,5.464308228120274e-08,5.618205090041073e-08,6.75710482012093e-08,2,1,2
9412,114913395811.24028,106231300000.0,0.2484711,0,0,0,0,1,1,1.9992183650688146e-08,2.172167722260763e-08,0.0011500463962086655,16,8,5
9413,14879664.052126037,11957410.0,0.238543,0,0,0,0,1,1,5.8339096903202694e-08,6.589165046152793e-08,1.4174274865075838e-07,3,2,3
9414,4787920.189602782,4437853.0,0.6472657,0,0,0,0,1,1,5.930844704238325e-11,4.1686787355388333e-10,0.00020057027195830024,2,1,3
9415,26545391826.22727,91030830000.0,0.2490572,0,0,0,0,1,1,4.237148243380062e-09,7.1995894801446525e-09,0.00019723343319555386,14,8,5
9416,3040.461858815001,5634.822,1.8012e-07,1,1,1,1,1,1,4.807265696626928e-14,2.828626222139974e-12,4.033201765163419e-05,1,1,2
9417,3894.3110280492006,3004.31,1.55871e-07,1,1,1,1,1,1,4.7595969476651986e-14,7.357803094516828e-12,7.951662748207619e-05,1,1,3
9418,1536128.1904946123,1419019.0,0.02699376,1,1,1,1,1,1,7.39603748560333e-12,7.293315691523278e-10,6.402483768798541e-08,1,1,3
9419,5004790235994.686,2961016000000.0,0.2195835,0,0,0,0,1,1,8.12555545340662e-07,8.124634189734717e-07,5.191252296330771e-05,21,11,6
9420,44822369.77463106,45837710.0,0.249848,0,0,0,0,1,1,2.3845301788671946e-08,1.3198218351551105e-08,0.00010416625305537108,5,3,4
9421,3502994.9148812452,2303329.0,0.306029,0,0,0,0,1,1,2.027061022186575e-10,8.583336062378478e-10,5.670121090098537e-05,2,1,3
9422,132539.65815961343,441632.0,0.0005326107,1,1,1,1,1,1,3.8258285428582894e-13,4.6721626567602925e-11,4.4468482748305505e-06,1,1,3
9423,287711632.4906254,420335700.0,0.2500007,0,0,0,0,1,1,1.3334100490425271e-10,2.3941486460010708e-08,3.1881154048951643e-06,8,4,5
9424,94424191.55417262,73681790.0,0.249993,0,0,0,0,1,1,7.895787840873067e-09,2.3367482912175106e-08,1.0640421312694835e-06,6,3,4
9425,37258542.83541376,64388660.0,0.2498655,0,0,0,0,1,1,1.8592650530280252e-08,1.0058216481922955e-08,4.074376418472525e-07,5,3,4
9426,55.411881335461814,309.4822,2.987928e-11,1,1,1,1,0,1,2.886579864025407e-15,1.4432899320127035e-14,1.7992364635954772e-06,0,0,1
9427,60106.56484847088,15744.6,2.038685e-05,1,1,1,1,1,1,7.416513225387786e-13,2.1436538464595953e-11,0.0002588433849354172,1,1,3
9428,13386532.828394258,4723196.0,0.1284856,1,1,0,1,1,1,9.577524884285538e-11,8.663486678051058e-09,0.0005637670346208823,2,1,4
9429,2833363970.381163,1327908000.0,0.2500039,0,0,0,0,1,1,4.165368672408626e-09,5.622516841606465e-08,0.0002239489621229308,10,5,5
9430,1089062.5680877257,707376.8,0.005673622,1,1,1,1,1,1,1.7293272926787448e-11,4.549528648465744e-10,1.371710138761958e-08,1,1,3
9431,1042.944501222598,1176.973,5.008374e-09,1,1,1,1,1,1,2.7644553313166398e-14,8.256728634137289e-13,2.707630952780704e-08,1,1,2
9432,586734.7463711883,501056.4,0.003760173,1,1,1,1,1,1,1.9112645698340913e-11,9.810865796824607e-10,3.4017568969597256e-05,1,1,3
9433,35278.91286669732,15654.64,5.648541e-06,1,1,1,1,1,1,1.6192233270989865e-12,4.3787778412324553e-11,5.590605356244322e-09,1,1,3
9434,171455650262.679,106363800000.0,0.2509637,0,0,0,0,1,1,2.925784969448322e-08,5.906687465738681e-08,0.0036856443169284614,16,9,5
9435,11756.421381854769,13411.78,1.442294e-06,1,1,1,1,1,1,1.142419492339286e-13,3.443356710874923e-12,4.8017055886973026e-09,1,1,3
9436,55430904.55946412,60160210.0,0.2499419,0,0,0,0,1,1,2.2580663365874185e-11,6.132268234621902e-09,6.434751853896306e-07,5,3,4
9437,58242066.3418903,1110659000.0,0.2500058,0,0,0,0,1,1,1.2676804050926194e-10,9.76266484320476e-10,1.677348197640094e-05,8,4,5
9438,102832033.18646844,68863150.0,0.2499925,0,0,0,0,1,1,5.946148628089939e-09,6.2464802687076054e-09,1.1265396752937404e-06,6,3,4
9439,279.470317821299,316.8321,9.487052e-10,1,1,1,1,0,1,1.1102230246251565e-16,4.679590048795035e-14,5.374489196519061e-06,0,0,1
9440,78340.36889951096,224836.5,4.483874e-05,1,1,1,1,1,1,2.1660451210436804e-13,5.1750548291096266e-11,0.008579061611310002,1,1,3
9441,127276136.52307613,161613600.0,0.2499983,0,0,0,0,1,1,7.729007380257068e-09,1.654728422635046e-08,0.00013553160583188202,6,3,4
9442,43.8527324012575,318.9858,1.80172e-11,1,1,1,1,0,1,9.992007221626409e-16,5.362377208939506e-14,7.556822566590071e-07,0,0,1
9443,206924774.33815423,243100500.0,0.2499996,0,0,0,0,1,1,4.499743744279527e-09,3.380741964154055e-08,1.9467452788801687e-05,7,4,4
9444,1205108.6584018786,1032441.0,0.0178634,1,1,1,1,1,1,9.4391679064286e-12,4.226072194438074e-11,0.00013471044228164332,1,1,3
9445,10249.978189374498,21079.34,2.201427e-06,1,1,1,1,1,1,3.290701044988964e-13,3.3006930522105904e-13,1.4278940141387864e-08,1,1,3
9446,89767053839.85715,836983300000.0,0.2547885,0,0,0,0,1,1,1.5333234570924503e-08,1.6880942421693135e-08,6.38035005775528e-05,18,9,5
9447,113167411271.66545,93206530000.0,0.2503723,0,0,0,0,1,1,1.9019717803303396e-08,2.897820546415451e-08,6.723664429336343e-05,16,8,5
9448,1371601468.416193,1411083000.0,0.2499992,0,0,0,0,1,1,8.7215635824478e-09,3.60857564940531e-08,5.776098728726975e-05,9,5,5
9449,11382.411551781237,9402.059,1.168612e-06,1,1,1,1,1,1,1.0479776126015861e-13,1.651946688347632e-11,0.00012327827763360574,1,1,3
9450,283124.9406808125,667495.9,0.001791233,1,1,1,1,1,1,6.248890294102694e-13,2.504756957399934e-10,3.4707569596115206e-09,1,1,3
9451,812729.9661906604,466539.5,0.009382644,1,1,1,1,1,1,2.5717898954577953e-11,1.030140575495692e-09,4.3439745283070065e-08,1,1,3
9452,234769687.29997766,141815100.0,0.2499985,0,0,0,0,1,1,2.1340139920382867e-09,4.0060043926885185e-08,0.00017176570715281736,7,4,4
9453,478852555.61447555,397526700.0,0.2499988,0,0,0,0,1,1,3.3130704808197923e-09,4.395635309724381e-09,8.907088194542076e-05,8,4,5
9454,31541288965.36577,36777590000.0,0.2501498,0,0,0,0,1,1,4.690458632605754e-09,6.490327447705724e-08,5.1917884296315275e-05,15,8,5
9455,70142287.08071181,45709340.0,0.2500101,0,0,0,0,1,1,6.4371748881589975e-09,4.0227891317994475e-08,7.9421991457522e-07,5,3,4
9456,14403.013533685978,59728.09,6.61017e-06,1,1,1,1,1,1,1.7186252421197423e-13,5.33517674483619e-12,5.053309850289178e-05,1,1,3
9457,521280225612.68964,605058500000.0,0.25639,0,0,0,0,1,1,8.8860783101266e-08,9.015953063353952e-08,0.00013782603844508118,18,9,5
9458,1318362.0648207967,5764355.0,0.06703423,1,1,1,1,1,1,1.2067347121558214e-11,4.890758908970838e-10,4.36165192851945e-09,2,1,3
9459,2609.419398739186,2170.072,1.133859e-07,1,1,1,1,1,1,3.802211431144976e-14,4.904852746177019e-12,1.1346989485731645e-08,1,1,3
9460,545.9263271020683,811.8807,4.459973e-09,1,1,1,1,0,1,0.0,7.156497616733759e-13,1.594538345806029e-08,0,0,1
9461,5007710.284205265,14014700.0,0.05929073,1,1,0,1,1,1,6.230860272182781e-11,3.031263573483045e-09,0.00030772861431727083,2,1,3
9462,361771015.0693786,358407400.0,0.2489444,0,0,0,0,1,1,4.875713789376235e-07,6.094271491341452e-07,7.351758624757343e-05,4,2,4
9463,7862.706601529253,4906.537,5.411988e-07,1,1,1,1,1,1,3.452056074419149e-13,3.5476734291676444e-12,2.5566450077334562e-05,1,1,3
9464,9840273337.979576,7204975000.0,0.2500699,0,0,0,0,1,1,5.237762183430693e-09,3.865232377464917e-08,0.00010927337251353186,13,7,5
9465,95734.05440063712,85205.48,0.000111706,1,1,1,1,1,1,3.125470055386819e-12,7.951876683916076e-11,1.0569339619993095e-08,1,1,3
9466,311709521.12750256,672569200.0,0.2499976,0,0,0,0,1,1,6.387190609746796e-09,9.217062668653853e-10,8.525958111649246e-05,8,4,5
9467,80207.79910679787,101880.2,1.560582e-05,1,1,1,1,1,1,1.5792330894920396e-12,1.2895078150971188e-10,0.0001753037913558733,1,1,3
9468,16115216043.130808,7117709000.0,0.249948,0,0,0,0,1,1,5.088561965298215e-09,4.9473904690295965e-08,0.00014355520110818465,13,7,5
9469,114304.79075515538,992413.1,0.0009067501,1,1,1,1,1,1,9.992562333138721e-13,1.5845047496299003e-11,5.3167337859538755e-05,1,1,3
9470,656854017.5887514,428057200.0,0.2499988,0,0,0,0,1,1,1.5064932657861589e-09,3.2585214244001994e-08,0.0024656696550289852,8,4,5
9471,1289696065.3514335,2558873000.0,0.249974,0,0,0,0,1,1,2.5380590962242877e-09,2.0294238178841795e-08,1.4333687056056199e-05,10,5,5
9472,2457717.7050941223,15872890.0,0.1705692,0,0,0,0,1,1,2.636779683484747e-13,7.505957522191409e-10,2.756455969227245e-05,2,1,3
9473,8786198274.33569,12192470000.0,0.2500898,0,0,0,0,1,1,2.3889819011913005e-09,6.5659047643329416e-09,9.754859595961785e-05,13,7,5
9474,153505.24264325458,116140.8,0.0002183146,1,1,1,1,1,1,4.857520452761174e-12,2.1118507524389964e-10,2.556567751733235e-08,1,1,3
9475,90626.639460507,60362.37,5.991537e-05,1,1,1,1,1,1,2.2565282975506307e-12,6.127098828301314e-11,0.0001650090324725184,1,1,3
9476,7622926.979737599,5676322.0,15.45288,0,0,0,0,1,1,1.1398559873754266e-10,2.877138638446297e-09,0.00023867011863731857,5,2,3
9477,396.7160271317226,1409.617,3.991268e-10,1,1,1,1,0,1,2.9976021664879227e-15,6.38378239159465e-14,4.553565630893708e-06,0,0,1
9478,69501446153.76349,64173070000.0,0.2498896,0,0,0,0,1,1,1.2156931761104554e-08,1.1577431634678736e-09,4.888013592512788e-05,15,8,5
9479,3630875640.567596,1576165000.0,0.2500163,0,0,0,0,1,1,3.751402030657177e-09,2.4910444832035718e-08,4.033829093062911e-05,11,6,5
9480,24961000745.70789,104232100000.0,0.249218,0,0,0,0,1,1,4.020641930502222e-09,2.3312703711919625e-08,6.660313037537557e-05,15,8,5
9481,1504.2264826497073,581.8065,8.95376e-09,1,1,1,1,1,1,1.1213252548714081e-14,5.53113110868253e-13,1.095825630237357e-08,1,1,2
9482,357619763.2885233,2056499000.0,0.249987,0,0,0,0,1,1,1.1482894635150842e-09,5.6490566335831716e-08,0.00014881623627205354,9,5,5
9483,95452381201.8152,409031400000.0,0.2563397,0,0,0,0,1,1,1.5925276097839003e-08,2.014517375137359e-08,1.3411335644475386e-05,16,8,5
9484,144660120.20485306,899885800.0,0.2499958,0,0,0,0,1,1,2.4425383937654033e-10,1.325513598882111e-08,2.3551205728944424e-06,8,4,5
9485,127148859.87990943,811713700.0,0.2500052,0,0,0,0,1,1,1.4459818342693609e-09,9.479838969372878e-09,4.435956455600687e-05,8,4,5
9486,31797677.304823607,43496800.0,0.2488963,0,0,0,0,1,1,4.4327310710912116e-08,4.0126771905235614e-08,3.6900213795654224e-07,4,2,4
9487,37521851.83021554,35106850.0,0.2497035,0,0,0,0,1,1,2.725045900042744e-08,2.4954674937571752e-08,4.2689587970157206e-07,5,3,4
9488,118094440.08769,70781450.0,0.2499976,0,0,0,0,1,1,8.731854812507087e-09,3.484832984873011e-08,1.313910242979439e-06,6,3,4
9489,9579500767.64654,3682152000.0,0.2499782,0,0,0,0,1,1,7.037103984285367e-09,2.097644966957689e-08,6.915115691079541e-05,12,6,5
9490,12201135.723938083,35857710.0,0.2203804,0,0,0,0,1,1,6.942443808721777e-08,6.373952626814727e-08,1.2171530955340515e-07,3,2,3
9491,70775225.6043694,1111943000.0,0.2500081,0,0,0,0,1,1,2.6655244678153167e-10,3.0606446543846033e-09,2.393440174927597e-05,8,5,5
9492,3354.518603781894,12652.41,2.928664e-07,1,1,1,1,1,1,5.828670879282072e-14,3.7763125959600075e-12,5.165846750565528e-05,1,1,2
9493,3480452.831468273,1763907.0,0.08967863,1,1,1,1,1,1,3.6573312918262325e-11,3.947349036366715e-09,6.313400733965775e-08,2,1,3
9494,1746.5703723819242,1346.325,3.378793e-08,1,1,1,1,1,1,1.3988102740789773e-14,6.161506460280411e-13,0.00011038200930190082,1,1,2
9495,766282.375911214,473831.5,0.003885256,1,1,1,1,1,1,2.382150032786967e-12,3.7005398745293405e-11,0.0009341061537481155,1,1,3
9496,956476629.1041746,1937902000.0,0.2499737,0,0,0,0,1,1,3.997366881947073e-09,8.585317345932708e-09,1.0627861652068304e-05,10,5,5
9497,1760.963768529933,2811.811,8.396057e-09,1,1,1,1,1,1,3.907985046680551e-14,4.911626660941693e-13,2.433161450099419e-09,1,1,2
9498,97370142.46360698,64962190.0,0.2499926,0,0,0,0,1,1,1.651580538997166e-09,9.805789069616822e-09,0.00015607759879276983,6,3,4
9499,28680115.304298665,21151820.0,0.2482141,0,0,0,0,1,1,1.2442274988089252e-10,1.0115355297823925e-07,2.3870272287562777e-05,4,2,4
9500,129.99063083853568,1032.986,1.059553e-09,1,1,1,1,0,1,6.661338147750939e-16,3.985700658404312e-14,7.803128635464063e-07,0,0,1
9501,2086998.4019046403,1310015.0,0.02788685,1,1,1,1,1,1,1.8603452112131436e-12,1.193354665085522e-09,0.000122747667044093,2,1,3
9502,15.461645559477141,105.1559,1.332049e-11,1,1,1,1,0,1,2.220446049250313e-16,4.884981308350689e-15,2.831963379357205e-07,0,0,1
9503,11388992573.477175,9689213000.0,0.2499321,0,0,0,0,1,1,4.074952578093632e-09,3.868782499307737e-08,0.00010217990542295894,13,7,5
9504,23201845.931110878,13881460.0,0.2456555,0,0,0,0,1,1,2.1477264411373653e-10,4.3990288856043946e-08,8.736990531510447e-05,3,2,3
9505,68950391212.09113,143398600000.0,0.2485926,0,0,0,0,1,1,1.0738381406305564e-08,1.5763793714818064e-08,4.1000830320325754e-05,16,9,5
9506,14927.41752429135,9188.25,1.138025e-06,1,1,1,1,1,1,6.294964549624638e-14,1.5763390592837823e-11,1.1004038569240038e-08,1,1,3
9507,17524674024.07636,11539800000.0,0.2501026,0,0,0,0,1,1,5.634241899260501e-09,4.1483676631917315e-09,8.3001996134263e-05,14,7,5
9508,2890.7798333843352,26222.66,7.007325e-07,1,1,1,1,1,1,1.7763568394002505e-14,1.3543610677402285e-12,2.49781738849153e-05,1,1,2
9509,8666468.010306243,140420000.0,0.2496119,0,0,0,0,1,1,1.188335541080221e-10,1.2145015493292277e-08,0.00010880215574521346,5,3,4
9510,3587061636.10277,2219260000.0,0.2500067,0,0,0,0,1,1,2.2116247007401783e-09,6.329774586381963e-08,3.979288350655852e-05,10,6,5
9511,862420.5360617037,605851.9,0.01375269,1,1,1,1,1,1,4.654483671338879e-13,1.2911916625751137e-09,4.510717042241206e-08,1,1,3
9512,151064417073.73087,69588610000.0,0.248741,0,0,0,0,1,1,2.591485867054296e-08,1.0941524401009316e-08,0.00021239522449563846,16,8,5
9513,9711191819.279049,6217562000.0,0.2499599,0,0,0,0,1,1,6.036914301787988e-10,2.933150600181733e-08,2.741171492570693e-06,12,6,5
9514,422025023.0634078,335224600.0,0.250002,0,0,0,0,1,1,5.689937997580701e-09,1.5261106581389393e-08,4.682528446111527e-06,8,4,5
9515,806439052.9592553,6852109000.0,0.2499569,0,0,0,0,1,1,1.0544564110759325e-09,1.0243490056183191e-08,1.2308369179425682e-05,11,6,5
9516,78985119515.36392,102451200000.0,0.247402,0,0,0,0,1,1,1.4152699179259542e-08,9.227433372949179e-09,2.230863569507857e-05,15,8,5
9517,233214925.00735742,573138300.0,0.2499789,0,0,0,0,1,1,6.0502196586043056e-09,6.303690236464377e-08,0.00025789607389947733,7,4,4
9518,1194.5786118791962,1030.584,4.396622e-09,1,1,1,1,1,1,2.1094237467877974e-15,1.1868284133242923e-12,3.5262725981421994e-06,1,1,2
9519,1019.3247293608064,1179.18,4.287948e-10,1,1,1,1,1,1,5.801299283585379e-14,5.236848542479775e-13,2.0072553847781996e-08,1,1,2
9520,30031.548470405683,18275.63,8.50177e-06,1,1,1,1,1,1,4.667026703826187e-13,1.5954229202838812e-11,3.246362150974263e-08,1,1,3
9521,814.9589113910636,1471.233,9.997274e-09,1,1,1,1,0,1,1.6653345369377348e-16,8.165690346118026e-14,2.4315349848591516e-06,0,0,1
9522,1576691876.2723756,1453356000.0,0.2500037,0,0,0,0,1,1,1.468470106624764e-08,2.2449457515172355e-08,1.750851437976042e-05,10,6,5
9523,153490.3415634934,353883.6,0.0003744806,1,1,1,1,1,1,2.9149654755227493e-12,2.6462027387405538e-11,9.122550054533883e-05,1,1,3
9524,2085.1122772013755,3788.09,2.187845e-08,1,1,1,1,1,1,1.7208456881689926e-14,8.08686451136964e-13,1.223680401452043e-08,1,1,2
9525,33333519.230438948,23466040.0,0.2476933,0,0,0,0,1,1,6.486660408810963e-08,1.6104463096411337e-08,3.8634487031785625e-07,3,2,4
9526,38099.35414413445,15009.49,5.685614e-06,1,1,1,1,1,1,3.31568106304303e-13,6.6878724780394805e-12,7.44220039913257e-05,1,1,3
9527,13678.289319009165,7806.246,1.022944e-06,1,1,1,1,1,1,5.683231663056176e-13,5.1667559120005535e-12,0.0001837195407936587,1,1,3
9528,1393645378.8055952,567481200.0,0.2500024,0,0,0,0,1,1,8.032013332215371e-09,9.604345874159037e-09,5.053005427624324e-05,10,5,5
9529,43.61349467933779,41.45356,1.231462e-11,1,1,1,1,0,1,5.551115123125783e-16,1.0103029524088925e-14,5.41735462600279e-07,0,0,1
9530,135543075816.13544,75430210000.0,0.2522215,0,0,0,0,1,1,2.4553372411601964e-08,2.810421279997788e-09,0.0001504765434147511,15,8,5
9531,21.594223313512842,11.25036,2.64106e-12,1,1,1,1,0,1,2.220446049250313e-16,2.2537527399890678e-14,1.1602865335191836e-09,0,0,1
9532,54150428871.494576,58323590000.0,0.2484416,0,0,0,0,1,1,3.405200632577987e-08,1.093343526825663e-09,0.001328396203295612,13,7,5
9533,2390859.966137352,21925430.0,9.94079,0,0,0,0,1,1,4.5830600814422695e-08,4.61395792683561e-08,1.2008485761327847e-08,4,2,3
9534,343314073998.9423,2999282000000.0,0.274459,0,0,0,0,1,1,5.992551554978576e-08,5.973520958435508e-08,1.999842605773794e-05,20,10,5
9535,153802.99096778972,67983.0,0.0003323343,1,1,1,1,1,1,2.62835873592361e-12,1.846436722371626e-10,3.2109340781102916e-08,1,1,3
9536,20.788776046908332,44.62536,1.005404e-11,1,1,1,1,0,1,2.220446049250313e-16,6.217248937900877e-15,5.775913525241094e-09,0,0,1
9537,217.92501789772902,60.44479,1.218042e-10,1,1,1,1,0,1,2.551380574014212e-15,2.8958169515061305e-13,4.5435251471271765e-06,0,0,1
9538,507902846.974191,2663114000.0,0.2500187,0,0,0,0,1,1,5.917299983337898e-10,2.4051061142671415e-09,5.020980237424588e-05,10,5,5
9539,37111.68841359237,58340.43,2.060235e-05,1,1,1,1,1,1,8.520961713998076e-14,1.868699639473448e-11,4.9790171985364395e-11,1,1,3
9540,13895623.941932876,37954900.0,0.2403845,0,0,0,0,1,1,5.0500527093433334e-08,1.2138819271978463e-07,0.0005237828768586139,3,2,4
9541,313957837.69097316,354918100.0,0.2499977,0,0,0,0,1,1,6.341890068650713e-10,8.786289695805749e-09,4.6460701869088794e-05,9,5,5
9542,1671405144.2265992,1081141000.0,0.2499947,0,0,0,0,1,1,8.332788616742349e-09,1.3463547590507375e-07,1.5320493631665694e-05,10,5,5
